datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2021/06/15 17:15:00,AQUA_M-T,Brasil,MINAS GERAIS,LAVRAS,Mata Atlantica,4,0,1,-21.263,-45.022,17.2
2021/06/15 17:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,ANTONIO JOAO,Cerrado,5,0,0.9,-22.226,-56.276,22.5
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,ASTORGA,Mata Atlantica,4,0,0.3,-23.109,-51.673,8.7
2021/06/15 17:15:00,AQUA_M-T,Brasil,SAO PAULO,FRANCISCO MORATO,Mata Atlantica,4,0,0.1,-23.262,-46.661,22.1
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,APUCARANA,Mata Atlantica,4,0,0.3,-23.585,-51.41,4
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,ARARUNA,Mata Atlantica,4,0,0.8,-23.951,-52.532,9
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,ARARUNA,Mata Atlantica,4,0,0.8,-23.952,-52.542,9.1
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,PEABIRU,Mata Atlantica,4,0,0.8,-23.954,-52.164,5.4
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,GRANDES RIOS,Mata Atlantica,4,0,0.6,-24.2,-51.398,13.5
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,VENTANIA,Mata Atlantica,4,0,0.4,-24.37,-50.265,8
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,VENTANIA,Mata Atlantica,4,0,0.4,-24.371,-50.276,10.8
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,VENTANIA,Mata Atlantica,4,0,0.4,-24.377,-50.268,10.3
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,PALMITAL,Mata Atlantica,4,0,0.9,-24.893,-52.241,12.5
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,PALMITAL,Mata Atlantica,5,0,0.9,-24.895,-52.251,10.1
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,TUNAS DO PARANA,Mata Atlantica,4,0,0.1,-24.985,-49.028,6.5
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,GOIOXIM,Mata Atlantica,4,0,0.9,-24.995,-52.117,10
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,IVAI,Mata Atlantica,4,0,0.3,-25.057,-50.913,7.6
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,IVAI,Mata Atlantica,4,0,0.3,-25.059,-50.923,8.1
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,GUARAPUAVA,Mata Atlantica,4,0,0.4,-25.14,-51.342,7.7
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,GUARAPUAVA,Mata Atlantica,4,0,0.2,-25.142,-51.352,4.9
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,IBEMA,Mata Atlantica,4,0,0.7,-25.162,-53.051,5.2
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,BOCAIUVA DO SUL,Mata Atlantica,4,0,0,-25.233,-49.046,18.7
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,BOCAIUVA DO SUL,Mata Atlantica,4,0,0,-25.235,-49.057,8
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,PRUDENTOPOLIS,Mata Atlantica,3,1.7,0.1,-25.355,-51.058,6.5
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,ESPIGAO ALTO DO IGUACU,Mata Atlantica,4,0,1,-25.361,-52.758,10.2
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,QUEDAS DO IGUACU,Mata Atlantica,4,0,0.7,-25.371,-53.036,6.5
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,QUEDAS DO IGUACU,Mata Atlantica,4,0,1,-25.373,-53.046,4.5
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,IRATI,Mata Atlantica,3,0.3,0.8,-25.534,-51.023,14.4
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,IRATI,Mata Atlantica,3,0.3,0.3,-25.535,-51.033,29
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,RIO AZUL,Mata Atlantica,4,0,0.5,-25.699,-50.897,11
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,PLANALTO,Mata Atlantica,5,0.1,0.9,-25.712,-53.675,7.8
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,RIO AZUL,Mata Atlantica,4,0,0.9,-25.793,-50.779,4.9
2021/06/15 17:15:00,AQUA_M-T,Brasil,PARANA,FRANCISCO BELTRAO,Mata Atlantica,5,0,0.8,-26.027,-53.285,7
2021/06/15 17:15:00,AQUA_M-T,Brasil,SANTA CATARINA,ITAIOPOLIS,Mata Atlantica,5,0.4,0.7,-26.285,-49.97,7.7
2021/06/15 17:15:00,AQUA_M-T,Brasil,SANTA CATARINA,PASSOS MAIA,Mata Atlantica,5,0,0.2,-26.669,-51.868,7
2021/06/15 17:15:00,AQUA_M-T,Brasil,SANTA CATARINA,PONTE SERRADA,Mata Atlantica,6,0.2,0.1,-26.858,-51.966,23.5
2021/06/15 17:15:00,AQUA_M-T,Brasil,SANTA CATARINA,VARGEM BONITA,Mata Atlantica,5,0.2,0,-26.866,-51.697,8.4
2021/06/15 17:15:00,AQUA_M-T,Brasil,SANTA CATARINA,VARGEM BONITA,Mata Atlantica,5,0.2,0,-26.867,-51.707,6.9
2021/06/15 17:15:00,AQUA_M-T,Brasil,SANTA CATARINA,SANTA CECILIA,Mata Atlantica,5,0.3,0.1,-26.925,-50.539,5.6
2021/06/15 17:15:00,AQUA_M-T,Brasil,SANTA CATARINA,ARABUTA,Mata Atlantica,4,2.1,0.1,-27.107,-52.169,4.6
2021/06/15 17:15:00,AQUA_M-T,Brasil,SANTA CATARINA,TANGARA,Mata Atlantica,5,0.9,0.1,-27.136,-51.149,24.6
2021/06/15 17:15:00,AQUA_M-T,Brasil,SANTA CATARINA,LAGES,Mata Atlantica,5,0.1,0,-28.371,-50.416,16.5
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Concepcion,San Lazaro,,4,0,1,-22.277,-57.56,9.5
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Concepcion,San Lazaro,,4,0,1,-22.278,-57.576,73.8
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Concepcion,San Carlos,,5,0,1,-22.375,-57.526,8.7
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Concepcion,Horqueta,,6,0,1,-23.158,-56.707,12.2
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Concepcion,Concepcion,,6,0,1,-23.343,-57.426,9.4
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Presidente Hayes,Pozo Colorado,,6,0,1,-23.765,-57.341,7.6
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Presidente Hayes,Pozo Colorado,,6,0,1,-23.871,-57.581,10.6
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Presidente Hayes,Pozo Colorado,,6,0,0.9,-23.873,-57.588,13.2
2021/06/15 17:15:00,AQUA_M-T,Brasil,MINAS GERAIS,OURO PRETO,Mata Atlantica,4,0,0.6,-20.575,-43.587,23.3
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Concepcion,San Carlos,,5,0,1,-22.376,-57.542,7.1
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Concepcion,San Carlos,,7,0,1,-22.394,-57.288,9.1
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Amambay,Bella Vista,,6,0,1,-22.492,-56.694,5.7
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Presidente Hayes,Puerto Pinasco,,6,0,0.8,-22.63,-58.068,26.3
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Concepcion,Concepcion,,8,0,1,-22.728,-56.925,7.7
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Boqueron,Doctor Pedro P. Pena,,9,0,0.8,-23.007,-60.048,27.2
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Boqueron,Doctor Pedro P. Pena,,9,0,1,-23.01,-60.072,81
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Concepcion,Yby Yau,,6,0,0.9,-23.072,-56.148,9.9
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Concepcion,Yby Yau,,6,0,0.9,-23.073,-56.161,12.1
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Concepcion,Yby Yau,,6,0,0.9,-23.076,-56.153,20.1
2021/06/15 17:15:00,AQUA_M-T,Paraguay,San Pedro,General Isidoro Resquin,,5,0,1,-24.037,-56.329,15
2021/06/15 17:15:00,AQUA_M-T,Paraguay,San Pedro,General Isidoro Resquin,,5,0,1,-24.039,-56.342,9.8
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Presidente Hayes,Villa Hayes,,8,0,0.9,-24.063,-57.551,7.2
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Canindeyu,Villa Ygatimi,,5,0,0.2,-24.318,-55.203,5.6
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Canindeyu,Villa San Isidro Curuguaty,,6,0,0.6,-24.345,-55.842,5.4
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Canindeyu,Villa San Isidro Curuguaty,,5,0,0.8,-24.725,-55.79,15.1
2021/06/15 17:15:00,AQUA_M-T,Paraguay,San Pedro,Villa del Rosario,,5,0,0.8,-24.949,-57.138,119.4
2021/06/15 17:15:00,AQUA_M-T,Paraguay,San Pedro,Villa del Rosario,,5,0,0.8,-24.951,-57.154,15.6
2021/06/15 17:15:00,AQUA_M-T,Paraguay,Caazapa,Abai,,4,0,0.7,-25.741,-55.616,7.5
2021/06/15 17:15:00,AQUA_M-T,Argentina,Entre Rios,Concordia,,10,0,0.2,-31.612,-58.019,16.6
2021/06/15 17:15:00,AQUA_M-T,Argentina,Entre Rios,Islas del Ibicuy,,10,0,0.2,-33.378,-59.514,25.5
2021/06/15 17:15:00,AQUA_M-T,Argentina,Entre Rios,Islas del Ibicuy,,10,0,0.2,-33.38,-59.518,28.5
2021/06/15 17:15:00,AQUA_M-T,Brasil,MINAS GERAIS,OURO PRETO,Mata Atlantica,4,0,1,-20.564,-43.597,29.5
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,SIDROLANDIA,Cerrado,4,0,0.1,-20.982,-55.13,8.3
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,ITANHANGA,Amazonia,19,0,0.8,-12.101,-56.702,18.4
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,SIDROLANDIA,Cerrado,4,0,0.1,-20.984,-55.141,6.8
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Cerrado,4,0,0.1,-21.157,-56.852,7.3
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CAMPO GRANDE,Cerrado,4,0,0.9,-21.201,-54.233,10.9
2021/06/15 17:20:00,AQUA_M-T,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,8,0,0.4,-9.24,-63.68,36.5
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,NIOAQUE,Cerrado,4,0,0.3,-21.339,-55.758,10.6
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,NIOAQUE,Cerrado,4,0,0.3,-21.34,-55.77,16.2
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazonia,22,0,0.4,-9.473,-60.734,10.8
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,CLAUDIA,Amazonia,23,0.3,0.9,-11.374,-54.743,10.5
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,QUERENCIA,Amazonia,27,0,1,-12.183,-52.547,14.1
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,ALTA FLORESTA,Amazonia,23,0,0.4,-9.5,-56.111,149.4
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,ALTA FLORESTA,Amazonia,23,0,0.4,-9.501,-56.121,41.7
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,26,0,0.7,-12.224,-57.077,11.1
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,ALTA FLORESTA,Amazonia,23,0,0.4,-9.509,-56.11,70.3
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,24,0,0.4,-10.601,-53.983,16
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,ALTA FLORESTA,Amazonia,23,0,0.4,-9.51,-56.119,38
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,CLAUDIA,Amazonia,23,0.3,0.6,-11.375,-54.752,12.2
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,ITANHANGA,Amazonia,25,0,0.6,-12.225,-57.014,25.4
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,COTRIGUACU,Amazonia,8,0,0.7,-9.753,-58.413,10.2
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,ANASTACIO,Cerrado,4,0,0,-20.952,-55.597,26.6
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MONTE VERDE,Amazonia,23,0,1,-9.758,-57.423,16.7
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,26,0,1,-12.225,-57.087,18.1
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MONTE VERDE,Amazonia,8,0,1,-9.934,-56.981,12.6
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,CARLINDA,Amazonia,16,0,1,-9.982,-55.685,11.2
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,26,0,0.9,-11.421,-53.996,8.9
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,ITANHANGA,Amazonia,25,0,0.6,-12.234,-57.013,29.3
2021/06/15 17:20:00,AQUA_M-T,Brasil,GOIAS,CAIAPONIA,Cerrado,4,0,1,-16.811,-52,5.6
2021/06/15 17:20:00,AQUA_M-T,Brasil,GOIAS,PARAUNA,Cerrado,20,0,1,-16.971,-50.807,12.2
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,27,0,1,-12.236,-57.096,42.6
2021/06/15 17:20:00,AQUA_M-T,Brasil,PIAUI,BAIXA GRANDE DO RIBEIRO,Cerrado,46,0,1,-8.313,-45.036,190.1
2021/06/15 17:20:00,AQUA_M-T,Brasil,PIAUI,BAIXA GRANDE DO RIBEIRO,Cerrado,46,0,1,-8.316,-45.04,160.7
2021/06/15 17:20:00,AQUA_M-T,Bolivia,El Beni,Mamore,,4,0,0.9,-12.978,-64.422,44.9
2021/06/15 17:20:00,AQUA_M-T,Brasil,GOIAS,PARAUNA,Cerrado,20,0,0.9,-16.973,-50.818,8.2
2021/06/15 17:20:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,4,0,0.4,-15.955,-61.194,160
2021/06/15 17:20:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,4,0,0.3,-16.14,-61.228,18.3
2021/06/15 17:20:00,AQUA_M-T,Bolivia,Santa Cruz,Andres Ibanez,,4,0,0.9,-17.767,-62.924,40.5
2021/06/15 17:20:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,5,0.3,0.8,-18.15,-59.484,11.6
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,PORTO ALEGRE DO NORTE,Amazonia,28,0,1,-10.604,-51.985,19.3
2021/06/15 17:20:00,AQUA_M-T,Brasil,GOIAS,IPAMERI,Cerrado,8,1.4,0.6,-17.133,-47.707,123.2
2021/06/15 17:20:00,AQUA_M-T,Paraguay,Boqueron,General Eugenio A. Garay,,8,0,1,-21.327,-60.163,54.7
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,SAO FELIX DO ARAGUAIA,Amazonia,28,0,0.9,-11.446,-52.068,109.9
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,JUINA,Cerrado,21,0,0.4,-12.243,-59.326,20.4
2021/06/15 17:20:00,AQUA_M-T,Paraguay,Boqueron,General Eugenio A. Garay,,8,0,1,-21.334,-60.157,99.3
2021/06/15 17:20:00,AQUA_M-T,Paraguay,Boqueron,General Eugenio A. Garay,,8,0,1,-21.337,-60.18,51.2
2021/06/15 17:20:00,AQUA_M-T,Paraguay,Boqueron,General Eugenio A. Garay,,8,0,1,-21.34,-60.162,68.9
2021/06/15 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,BURITIZEIRO,Cerrado,29,0,1,-17.189,-45.03,47.2
2021/06/15 17:20:00,AQUA_M-T,Paraguay,Boqueron,General Eugenio A. Garay,,7,0,1,-21.343,-60.11,20.1
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,28,0,0.9,-11.222,-54.198,6.6
2021/06/15 17:20:00,AQUA_M-T,Brasil,MARANHAO,GRAJAU,Cerrado,1,0,0.5,-5.9,-46.055,106.1
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,22,0,0.6,-11.861,-57.284,20.9
2021/06/15 17:20:00,AQUA_M-T,Brasil,MARANHAO,GRAJAU,Cerrado,1,0,0.9,-5.906,-46.089,94.7
2021/06/15 17:20:00,AQUA_M-T,Brasil,MARANHAO,GRAJAU,Cerrado,1,0,0.9,-5.906,-46.094,74.1
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,22,0,0.6,-11.863,-57.294,15.4
2021/06/15 17:20:00,AQUA_M-T,Brasil,MARANHAO,CAROLINA,Cerrado,4,0.5,0.8,-7.421,-47.47,118
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,27,0,1,-11.297,-54.085,14.6
2021/06/15 17:20:00,AQUA_M-T,Brasil,MARANHAO,CAROLINA,Cerrado,5,0.5,0.8,-7.425,-47.474,106.9
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,25,0,0.6,-12.035,-57.279,4.9
2021/06/15 17:20:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,24,0,0.7,-7.555,-55.19,11.8
2021/06/15 17:20:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,24,0,1,-7.556,-55.199,23.5
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,24,0,0.6,-12.053,-54.224,11.9
2021/06/15 17:20:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,24,0,0.5,-7.565,-55.198,8.5
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,15,0,0.5,-10.58,-54.282,19
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,SAO FELIX DO ARAGUAIA,Cerrado,28,0,0.9,-11.316,-50.995,21.7
2021/06/15 17:20:00,AQUA_M-T,Brasil,TOCANTINS,CAMPOS LINDOS,Cerrado,5,0,0.8,-8.406,-47.053,35.5
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,23,0,0.6,-12.054,-54.234,9.9
2021/06/15 17:20:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,28,0.3,1,-8.549,-50.386,27.8
2021/06/15 17:20:00,AQUA_M-T,Brasil,TOCANTINS,ITACAJA,Cerrado,7,0,1,-8.582,-47.655,23.3
2021/06/15 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,FELIXLANDIA,Cerrado,20,0,1,-18.793,-44.91,22.2
2021/06/15 17:20:00,AQUA_M-T,Brasil,MINAS GERAIS,PATROCINIO,Cerrado,3,0,1,-18.794,-46.985,50.4
2021/06/15 17:20:00,AQUA_M-T,Brasil,TOCANTINS,ITACAJA,Cerrado,8,0,1,-8.583,-47.66,25.5
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,FIGUEIRAO,Cerrado,4,0,0.9,-18.949,-53.95,73.2
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,SAO FELIX DO ARAGUAIA,Cerrado,28,0,0.9,-11.327,-50.993,12.5
2021/06/15 17:20:00,AQUA_M-T,Brasil,RONDONIA,SAO MIGUEL DO GUAPORE,Amazonia,10,0,0.8,-12.078,-63.006,182.5
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,0.7,-18.026,-55.942,36
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,28,0,0.6,-12.257,-57.177,34.4
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,0.7,-18.027,-55.953,41.8
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,0.7,-18.03,-55.974,69.5
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,PORTO ALEGRE DO NORTE,Amazonia,28,0,1,-10.606,-51.997,39.5
2021/06/15 17:20:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,28,0,1,-11.48,-50.659,15.4
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,28,0,0.6,-12.258,-57.187,23.2
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.7,-18.035,-55.941,11.9
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,28,0,-999,-12.266,-57.175,276.6
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,COXIM,Cerrado,4,0,0.9,-18.053,-54.968,14.3
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,VILA RICA,Amazonia,27,0,0.5,-10.004,-51.947,34
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO,ALTA FLORESTA,Amazonia,23,0,1,-10.325,-56.94,92.3
2021/06/15 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,COXIM,Cerrado,4,0,0.8,-18.054,-54.978,11.8
